LotArea,Neighborhood,BldgType,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,SalePrice,Siding
14892,Gilbert,1Fam,2006,2007,160.0,1746,Y,1746,0,1746,1,0,2,0,3,1,7,2,Attchd,2006.0,3,758,10,2009,377500,VinylSd
6000,BrkSide,1Fam,1941,1950,0.0,735,Y,869,349,1218,0,1,1,0,3,1,6,1,Detchd,2003.0,2,440,3,2007,131000,Wd Sdng
9100,CollgCr,1Fam,2000,2000,244.0,1525,Y,1525,0,1525,1,0,2,0,3,1,6,0,Attchd,2000.0,2,541,9,2006,235000,VinylSd
7838,NAmes,1Fam,1967,1967,0.0,864,Y,900,0,900,1,0,1,0,3,1,6,1,Attchd,1967.0,1,288,12,2006,123000,HdBoard
4045,Blmngtn,TwnhsE,2006,2006,45.0,1356,Y,1500,0,1500,1,0,2,0,2,1,6,1,Attchd,2006.0,3,648,10,2006,246578,VinylSd
12665,Timber,1Fam,2005,2006,245.0,1094,Y,1133,1349,2482,0,0,2,1,4,1,9,1,BuiltIn,2005.0,3,642,2,2007,281213,VinylSd
6120,BrkSide,1Fam,1920,2004,0.0,939,Y,939,574,1513,0,0,1,1,4,1,8,0,Detchd,1933.0,1,180,5,2007,137500,MetalSd
7200,NAmes,1Fam,1950,1982,0.0,1208,Y,1136,768,1904,1,0,1,1,3,1,7,0,Attchd,1950.0,1,240,5,2009,138000,VinylSd
6171,SWISU,1Fam,1925,1990,0.0,976,Y,1160,448,1608,0,0,2,1,3,1,7,1,Detchd,1925.0,1,216,10,2009,137450,WdShing
6000,BrkSide,1Fam,1929,1950,0.0,862,Y,950,208,1158,0,0,1,0,3,1,5,1,BuiltIn,1929.0,1,208,7,2008,120000,WdShing
7415,Gilbert,1Fam,2004,2004,0.0,839,Y,864,729,1593,1,0,2,1,3,1,8,1,Attchd,2004.0,2,398,4,2008,193000,VinylSd
6762,CollgCr,1Fam,2006,2006,0.0,1286,Y,1294,0,1294,0,0,2,0,2,1,6,1,Attchd,2006.0,2,662,7,2006,193879,VinylSd
15256,Somerst,1Fam,2007,2007,84.0,1485,Y,1464,0,1464,1,0,2,0,3,1,6,0,Attchd,2007.0,3,754,8,2007,282922,VinylSd
10410,OldTown,1Fam,1915,1950,0.0,672,Y,694,520,1214,0,0,1,0,3,1,6,0,Detchd,1998.0,3,936,1,2006,105000,Wd Sdng
3842,Crawfor,TwnhsE,2004,2005,174.0,1594,Y,1646,0,1646,1,1,2,0,2,1,5,1,Attchd,2004.0,2,482,1,2008,275000,CemntBd
8445,CollgCr,1Fam,1972,2007,0.0,768,Y,768,0,768,1,0,1,0,2,1,5,0,Detchd,1988.0,2,396,3,2009,133000,HdBoard
8780,Mitchel,1Fam,1985,1985,0.0,833,Y,833,0,833,1,0,1,0,3,1,5,0,0,0.0,0,0,3,2009,112000,HdBoard
7740,OldTown,1Fam,1910,1950,0.0,622,Y,741,622,1363,0,0,1,0,3,1,6,0,Detchd,1966.0,2,528,6,2010,125500,VinylSd
20544,NWAmes,1Fam,1986,1991,123.0,791,Y,1236,857,2093,0,0,2,1,3,1,7,1,Attchd,1986.0,2,542,11,2008,215000,Plywood
12420,CollgCr,1Fam,2001,2001,0.0,944,Y,944,896,1840,1,0,2,1,3,1,6,0,Attchd,2001.0,2,622,6,2009,230000,VinylSd
9600,NAmes,1Fam,1950,2005,0.0,856,Y,1112,556,1668,0,0,1,1,3,1,6,0,Attchd,1950.0,1,271,9,2009,140000,VinylSd
10994,SawyerW,1Fam,2005,2006,366.0,1844,Y,1844,0,1844,1,0,2,0,2,1,7,1,Attchd,2005.0,2,620,9,2009,257000,VinylSd
13053,BrkSide,1Fam,1923,2000,0.0,833,Y,1053,795,1848,0,0,1,1,4,1,8,1,Detchd,1922.0,2,370,6,2008,207000,Wd Sdng
3635,Blmngtn,TwnhsE,2007,2007,130.0,1386,Y,1569,0,1569,0,1,2,0,1,1,7,1,Attchd,2007.0,3,660,5,2009,175900,VinylSd
16545,NoRidge,1Fam,1998,1998,731.0,1284,Y,1310,1140,2450,1,0,2,1,3,1,7,1,Attchd,1998.0,3,1069,5,2009,340000,VinylSd
9204,NAmes,1Fam,1963,1963,0.0,1144,Y,1144,0,1144,1,0,1,1,3,1,6,0,Detchd,1962.0,1,336,8,2008,124000,HdBoard
16381,Crawfor,1Fam,1969,1969,312.0,1844,Y,1844,0,1844,1,0,2,0,3,1,7,1,Attchd,1969.0,2,540,12,2006,223000,Plywood
11700,NWAmes,1Fam,1968,1968,420.0,708,Y,708,708,1416,0,0,2,1,3,1,7,1,Attchd,1968.0,2,776,5,2006,179900,HdBoard
4043,NPkVill,TwnhsE,1977,1977,0.0,1069,Y,1069,0,1069,0,0,2,0,2,1,4,1,Attchd,1977.0,2,440,7,2010,127500,Plywood
4435,CollgCr,TwnhsE,2003,2003,170.0,848,Y,848,0,848,1,0,1,0,1,1,3,0,Attchd,2003.0,2,420,3,2008,136500,VinylSd
19690,Edwards,1Fam,1966,1966,0.0,697,Y,1575,626,2201,0,0,2,0,4,1,8,1,Attchd,1966.0,2,432,8,2006,274970,Plywood
9503,NAmes,1Fam,1958,1983,0.0,1024,Y,1344,0,1344,1,0,1,0,2,1,6,1,Detchd,1970.0,1,484,6,2007,144000,HdBoard
10721,NAmes,1Fam,1959,1959,243.0,1252,Y,1252,0,1252,0,0,1,0,3,1,7,0,Detchd,1960.0,2,528,10,2008,142000,HdBoard
10944,NoRidge,1Fam,1994,1994,448.0,1223,Y,1223,904,2127,1,0,2,1,3,1,5,2,Attchd,1994.0,2,525,8,2008,271000,VinylSd
10930,NAmes,1Fam,1945,1950,0.0,913,Y,1048,510,1558,1,0,1,1,3,1,6,1,Attchd,1962.0,1,288,4,2008,140000,MetalSd
7200,OldTown,1Fam,1940,1992,294.0,788,Y,804,0,804,1,0,1,0,2,1,4,2,Attchd,1940.0,1,240,2,2010,119000,MetalSd
12546,NWAmes,1Fam,1981,1981,310.0,1440,Y,1440,0,1440,0,0,2,0,3,1,7,1,Attchd,1981.0,2,467,4,2007,182900,MetalSd
21930,Gilbert,1Fam,2005,2005,0.0,732,Y,734,1104,1838,0,0,2,1,4,1,7,1,BuiltIn,2005.0,2,372,7,2006,192140,VinylSd
4928,NPkVill,TwnhsE,1976,1976,0.0,958,Y,958,0,958,0,0,2,0,2,1,5,0,Attchd,1976.0,2,440,10,2009,143750,Plywood
10800,OldTown,1Fam,1927,2007,0.0,656,Y,968,0,968,0,0,2,0,4,1,5,0,Detchd,1928.0,1,216,8,2007,64500,Wd Sdng
10261,Gilbert,1Fam,2000,2000,318.0,936,Y,962,830,1792,1,0,2,1,3,1,8,1,Attchd,2000.0,2,451,5,2008,186500,VinylSd
17400,Mitchel,1Fam,1977,1977,0.0,1126,Y,1126,0,1126,1,0,2,0,3,1,5,1,Attchd,1977.0,2,484,5,2006,160000,BrkFace
8400,NAmes,1Fam,1962,2005,237.0,1319,Y,1537,0,1537,1,0,1,1,3,1,7,1,Attchd,1962.0,2,462,7,2008,174000,Wd Sdng
9000,NAmes,1Fam,1971,1971,0.0,864,Y,864,0,864,0,0,1,0,3,1,5,0,Detchd,1974.0,2,528,5,2007,120500,HdBoard
12444,NridgHt,1Fam,2008,2008,426.0,1932,Y,1932,0,1932,1,0,2,0,2,1,7,1,Attchd,2008.0,3,774,11,2008,394617,VinylSd
7407,OldTown,1Fam,1957,1996,0.0,912,Y,1236,0,1236,1,0,1,0,2,1,6,0,Attchd,1957.0,2,923,4,2010,149700,MetalSd
11584,NWAmes,1Fam,1979,1979,96.0,539,Y,1040,685,1725,0,0,2,1,3,1,6,1,Attchd,1979.0,2,550,11,2007,197000,HdBoard
4426,CollgCr,TwnhsE,2004,2004,147.0,848,Y,848,0,848,1,0,1,0,1,1,3,1,Attchd,2004.0,2,420,5,2008,149300,VinylSd
11003,Somerst,1Fam,2008,2008,160.0,1017,Y,1026,981,2007,1,0,2,1,3,1,10,1,Attchd,2008.0,3,812,4,2009,310000,VinylSd
8854,BrkSide,1Fam,1916,1950,0.0,952,N,952,0,952,0,0,1,0,2,1,4,1,Detchd,1916.0,1,192,5,2009,121000,Wd Sdng
8500,CollgCr,1Fam,2004,2004,106.0,1422,Y,1422,0,1422,0,0,2,0,3,1,7,0,Attchd,2004.0,2,626,11,2007,179600,VinylSd
8400,Sawyer,1Fam,1966,1966,0.0,814,Y,913,0,913,1,0,1,0,3,1,6,0,Detchd,1990.0,1,240,5,2007,129000,VinylSd
10000,CollgCr,1Fam,1995,1996,438.0,1220,Y,1220,870,2090,1,0,2,1,3,1,8,1,Attchd,1995.0,2,556,12,2007,240000,VinylSd
11767,Edwards,1Fam,1910,2000,0.0,560,N,796,550,1346,0,0,1,1,2,1,6,0,Detchd,1950.0,1,384,5,2007,112000,MetalSd
1533,MeadowV,Twnhs,1970,1970,0.0,630,Y,630,0,630,1,0,1,0,1,1,3,0,0,0.0,0,0,8,2006,92000,CemntBd
9262,Somerst,1Fam,2008,2009,194.0,1573,Y,1578,0,1578,0,0,2,0,3,1,7,1,Attchd,2008.0,3,840,5,2009,287090,CemntBd
3675,Edwards,TwnhsE,2005,2005,80.0,547,Y,1072,0,1072,1,0,1,0,2,1,5,0,Basment,2005.0,2,525,5,2006,145000,VinylSd
17217,Mitchel,1Fam,2006,2006,0.0,1140,Y,1140,0,1140,0,0,1,0,3,1,6,0,0,0.0,0,0,7,2006,84500,VinylSd
7500,Somerst,1Fam,2004,2005,0.0,1221,Y,1221,0,1221,1,0,2,0,2,1,6,0,Attchd,2004.0,2,400,10,2009,185000,VinylSd
7917,Gilbert,1Fam,1999,2000,0.0,953,Y,953,694,1647,0,0,2,1,3,1,7,1,Attchd,1999.0,2,460,8,2007,175000,VinylSd
9042,Crawfor,1Fam,1941,2006,0.0,1152,Y,1188,1152,2340,0,0,2,0,4,1,9,2,Attchd,1941.0,1,252,5,2010,266500,CemntBd
9717,NAmes,1Fam,1950,1996,0.0,1078,Y,1078,0,1078,1,0,1,0,2,1,5,0,Attchd,1950.0,1,240,4,2010,142125,MetalSd
9937,Edwards,1Fam,1965,1965,0.0,1256,Y,1256,0,1256,1,0,1,1,3,1,6,0,Attchd,1965.0,1,276,6,2008,147500,HdBoard
